# German grocery-term -> Section dictionary (ADR-0012 / Phase 1).
# Format: term<TAB>CODE. '#' starts a comment. Keys are stored pre-normalized
# (lowercase, ß->ss); the loader re-normalizes as a safety net.
# Curated for coverage of common household vocabulary: base nouns, plurals,
# synonyms/regional variants, and high-value compound heads that the
# SectionClassifier's suffix-matching stage relies on for words not listed
# verbatim (e.g. "Vollkornbrot" resolves via the "brot" entry below).

# ---------------------------------------------------------------------------
# 1. OBST_GEMUESE — Obst & Gemüse
# ---------------------------------------------------------------------------
dill	OBST_GEMUESE
minze	OBST_GEMUESE
koriander	OBST_GEMUESE
rosmarin	OBST_GEMUESE
thymian	OBST_GEMUESE
salbei	OBST_GEMUESE
bärlauch	OBST_GEMUESE
kresse	OBST_GEMUESE
sprossen	OBST_GEMUESE
liebstöckel	OBST_GEMUESE
estragon	OBST_GEMUESE
majoran	OBST_GEMUESE
zitronengras	OBST_GEMUESE
sauerampfer	OBST_GEMUESE
pastinake	OBST_GEMUESE
pastinaken	OBST_GEMUESE
topinambur	OBST_GEMUESE
schwarzwurzel	OBST_GEMUESE
schwarzwurzeln	OBST_GEMUESE
navette	OBST_GEMUESE
steckrübe	OBST_GEMUESE
steckrüben	OBST_GEMUESE
rotebete	OBST_GEMUESE

# ---------------------------------------------------------------------------
# 2. BROT_BACKWAREN — Brot & Backwaren (finished bakery goods)
# ---------------------------------------------------------------------------
brot	BROT_BACKWAREN
brote	BROT_BACKWAREN
weissbrot	BROT_BACKWAREN
mischbrot	BROT_BACKWAREN
vollkornbrot	BROT_BACKWAREN
roggenbrot	BROT_BACKWAREN
dinkelbrot	BROT_BACKWAREN
sauerteigbrot	BROT_BACKWAREN
kastenbrot	BROT_BACKWAREN
knäckebrot	BROT_BACKWAREN
fladenbrot	BROT_BACKWAREN
toastbrot	BROT_BACKWAREN
toast	BROT_BACKWAREN
brötchen	BROT_BACKWAREN
mehrkornbrötchen	BROT_BACKWAREN
körnerbrötchen	BROT_BACKWAREN
semmel	BROT_BACKWAREN
semmeln	BROT_BACKWAREN
schrippe	BROT_BACKWAREN
schrippen	BROT_BACKWAREN
brezel	BROT_BACKWAREN
brezeln	BROT_BACKWAREN
laugenbrezel	BROT_BACKWAREN
laugenbrezeln	BROT_BACKWAREN
laugenstange	BROT_BACKWAREN
laugenstangen	BROT_BACKWAREN
laugengebäck	BROT_BACKWAREN
baguette	BROT_BACKWAREN
baguettes	BROT_BACKWAREN
ciabatta	BROT_BACKWAREN
focaccia	BROT_BACKWAREN
panini	BROT_BACKWAREN
kaisersemmel	BROT_BACKWAREN
kaisersemmeln	BROT_BACKWAREN
hefezopf	BROT_BACKWAREN
croissant	BROT_BACKWAREN
croissants	BROT_BACKWAREN
plunder	BROT_BACKWAREN
teilchen	BROT_BACKWAREN
berliner	BROT_BACKWAREN
pfannkuchen	BROT_BACKWAREN
donut	BROT_BACKWAREN
donuts	BROT_BACKWAREN
streuselkuchen	BROT_BACKWAREN
kuchen	BROT_BACKWAREN
blechkuchen	BROT_BACKWAREN
torte	BROT_BACKWAREN
torten	BROT_BACKWAREN
muffin	BROT_BACKWAREN
muffins	BROT_BACKWAREN
waffel	BROT_BACKWAREN
waffeln	BROT_BACKWAREN
zwieback	BROT_BACKWAREN
naan	BROT_BACKWAREN
tortilla	BROT_BACKWAREN
tortillas	BROT_BACKWAREN
wrap	BROT_BACKWAREN
wraps	BROT_BACKWAREN
vollkornbrötchen	BROT_BACKWAREN
roggenbrötchen	BROT_BACKWAREN
dinkelbrötchen	BROT_BACKWAREN
milchbrötchen	BROT_BACKWAREN
sesambrötchen	BROT_BACKWAREN
mohnbrötchen	BROT_BACKWAREN
kürbiskernbrötchen	BROT_BACKWAREN
rosinenbrötchen	BROT_BACKWAREN
zopf	BROT_BACKWAREN
striezel	BROT_BACKWAREN
amerikaner	BROT_BACKWAREN
florentiner	BROT_BACKWAREN
marmorkuchen	BROT_BACKWAREN
käsekuchen	BROT_BACKWAREN
obstkuchen	BROT_BACKWAREN
sandkuchen	BROT_BACKWAREN
gugelhupf	BROT_BACKWAREN
biskuit	BROT_BACKWAREN

# ---------------------------------------------------------------------------
# 3. MOLKEREI_EIER — Molkerei & Eier
# ---------------------------------------------------------------------------
milch	MOLKEREI_EIER
vollmilch	MOLKEREI_EIER
frischmilch	MOLKEREI_EIER
hafermilch	MOLKEREI_EIER
mandelmilch	MOLKEREI_EIER
sojamilch	MOLKEREI_EIER
buttermilch	MOLKEREI_EIER
kondensmilch	MOLKEREI_EIER
ei	MOLKEREI_EIER
eier	MOLKEREI_EIER
joghurt	MOLKEREI_EIER
naturjoghurt	MOLKEREI_EIER
fruchtjoghurt	MOLKEREI_EIER
skyr	MOLKEREI_EIER
kefir	MOLKEREI_EIER
butter	MOLKEREI_EIER
margarine	MOLKEREI_EIER
kräuterbutter	MOLKEREI_EIER
sahne	MOLKEREI_EIER
schlagsahne	MOLKEREI_EIER
saurersahne	MOLKEREI_EIER
crèmefraîche	MOLKEREI_EIER
cremefraiche	MOLKEREI_EIER
schmand	MOLKEREI_EIER
quark	MOLKEREI_EIER
speisequark	MOLKEREI_EIER
frischkäse	MOLKEREI_EIER
käse	MOLKEREI_EIER
gouda	MOLKEREI_EIER
edamer	MOLKEREI_EIER
emmentaler	MOLKEREI_EIER
gruyère	MOLKEREI_EIER
gruyere	MOLKEREI_EIER
parmesan	MOLKEREI_EIER
mozzarella	MOLKEREI_EIER
feta	MOLKEREI_EIER
camembert	MOLKEREI_EIER
brie	MOLKEREI_EIER
ricotta	MOLKEREI_EIER
hüttenkäse	MOLKEREI_EIER
streichkäse	MOLKEREI_EIER
schmelzkäse	MOLKEREI_EIER
scheibenkäse	MOLKEREI_EIER
reibekäse	MOLKEREI_EIER
raclettekäse	MOLKEREI_EIER
pudding	MOLKEREI_EIER
milchreis	MOLKEREI_EIER
milchschnitte	MOLKEREI_EIER
kaffeesahne	MOLKEREI_EIER
dickmilch	MOLKEREI_EIER
sauermilch	MOLKEREI_EIER
molke	MOLKEREI_EIER
ziegenkäse	MOLKEREI_EIER
schafskäse	MOLKEREI_EIER
harzerkäse	MOLKEREI_EIER
handkäse	MOLKEREI_EIER
blauschimmelkäse	MOLKEREI_EIER
gorgonzola	MOLKEREI_EIER
roquefort	MOLKEREI_EIER
appenzeller	MOLKEREI_EIER
tilsiter	MOLKEREI_EIER
bergkäse	MOLKEREI_EIER
wachteleier	MOLKEREI_EIER
eiweiss	MOLKEREI_EIER
eigelb	MOLKEREI_EIER
puddingpulver	MOLKEREI_EIER
vanillepudding	MOLKEREI_EIER
schokopudding	MOLKEREI_EIER

# ---------------------------------------------------------------------------
# 4. FLEISCH_FISCH — Fleisch, Wurst & Fisch
# ---------------------------------------------------------------------------
hähnchen	FLEISCH_FISCH
hähnchenbrust	FLEISCH_FISCH
hähnchenschenkel	FLEISCH_FISCH
hähnchenkeule	FLEISCH_FISCH
hähnchenflügel	FLEISCH_FISCH
pute	FLEISCH_FISCH
putenbrust	FLEISCH_FISCH
putenschnitzel	FLEISCH_FISCH
ente	FLEISCH_FISCH
gans	FLEISCH_FISCH
rind	FLEISCH_FISCH
rinderhack	FLEISCH_FISCH
rindfleisch	FLEISCH_FISCH
rinderfilet	FLEISCH_FISCH
roastbeef	FLEISCH_FISCH
steak	FLEISCH_FISCH
rumpsteak	FLEISCH_FISCH
schwein	FLEISCH_FISCH
schweinefleisch	FLEISCH_FISCH
schweinefilet	FLEISCH_FISCH
schweineschnitzel	FLEISCH_FISCH
schnitzel	FLEISCH_FISCH
kotelett	FLEISCH_FISCH
hackfleisch	FLEISCH_FISCH
gehacktes	FLEISCH_FISCH
frikadelle	FLEISCH_FISCH
frikadellen	FLEISCH_FISCH
bulette	FLEISCH_FISCH
buletten	FLEISCH_FISCH
wurst	FLEISCH_FISCH
würstchen	FLEISCH_FISCH
wiener	FLEISCH_FISCH
bratwurst	FLEISCH_FISCH
currywurst	FLEISCH_FISCH
leberwurst	FLEISCH_FISCH
teewurst	FLEISCH_FISCH
salami	FLEISCH_FISCH
schinken	FLEISCH_FISCH
kochschinken	FLEISCH_FISCH
rohschinken	FLEISCH_FISCH
speck	FLEISCH_FISCH
bacon	FLEISCH_FISCH
mortadella	FLEISCH_FISCH
lachs	FLEISCH_FISCH
lachsfilet	FLEISCH_FISCH
thunfisch	FLEISCH_FISCH
forelle	FLEISCH_FISCH
kabeljau	FLEISCH_FISCH
dorsch	FLEISCH_FISCH
seelachs	FLEISCH_FISCH
garnele	FLEISCH_FISCH
garnelen	FLEISCH_FISCH
shrimps	FLEISCH_FISCH
muschel	FLEISCH_FISCH
muscheln	FLEISCH_FISCH
hering	FLEISCH_FISCH
matjes	FLEISCH_FISCH
scholle	FLEISCH_FISCH
zander	FLEISCH_FISCH
fischfilet	FLEISCH_FISCH
surimi	FLEISCH_FISCH
tofu	FLEISCH_FISCH
tempeh	FLEISCH_FISCH
seitan	FLEISCH_FISCH
putenkeule	FLEISCH_FISCH
putenschenkel	FLEISCH_FISCH
hähnchenfilet	FLEISCH_FISCH
hackepeter	FLEISCH_FISCH
mett	FLEISCH_FISCH
cevapcici	FLEISCH_FISCH
dönerfleisch	FLEISCH_FISCH
grillwurst	FLEISCH_FISCH
nürnberger	FLEISCH_FISCH
thüringer	FLEISCH_FISCH
weisswurst	FLEISCH_FISCH
blutwurst	FLEISCH_FISCH
leberkäse	FLEISCH_FISCH
kasseler	FLEISCH_FISCH
rippchen	FLEISCH_FISCH
gulaschfleisch	FLEISCH_FISCH
scampi	FLEISCH_FISCH
tintenfisch	FLEISCH_FISCH
oktopus	FLEISCH_FISCH
rotbarsch	FLEISCH_FISCH
heilbutt	FLEISCH_FISCH
sardine	FLEISCH_FISCH
sardinen	FLEISCH_FISCH
makrele	FLEISCH_FISCH
aal	FLEISCH_FISCH
karpfen	FLEISCH_FISCH
wels	FLEISCH_FISCH

# ---------------------------------------------------------------------------
# 5. TIEFKUEHL — Tiefkühl
# ---------------------------------------------------------------------------
tiefkühlpizza	TIEFKUEHL
pizza	TIEFKUEHL
tiefkühlgemüse	TIEFKUEHL
gemüsemischung	TIEFKUEHL
rahmspinat	TIEFKUEHL
blattspinat	TIEFKUEHL
fischstäbchen	TIEFKUEHL
pommes	TIEFKUEHL
pommesfrites	TIEFKUEHL
kartoffelecken	TIEFKUEHL
kartoffelpuffer	TIEFKUEHL
rösti	TIEFKUEHL
eis	TIEFKUEHL
eiscreme	TIEFKUEHL
speiseeis	TIEFKUEHL
sorbet	TIEFKUEHL
wassereis	TIEFKUEHL
eiswürfel	TIEFKUEHL
eisbombe	TIEFKUEHL
kroketten	TIEFKUEHL
schupfnudeln	TIEFKUEHL
tiefkühlobst	TIEFKUEHL
beerenmischung	TIEFKUEHL
fischauflauf	TIEFKUEHL
tiefkühlkräuter	TIEFKUEHL
backfisch	TIEFKUEHL
blätterteig	TIEFKUEHL
hefeteig	TIEFKUEHL
pizzateig	TIEFKUEHL
strudel	TIEFKUEHL
apfelstrudel	TIEFKUEHL
kaiserschmarrn	TIEFKUEHL
germknödel	TIEFKUEHL
knödel	TIEFKUEHL
kartoffelknödel	TIEFKUEHL
flammkuchen	TIEFKUEHL
quiche	TIEFKUEHL
tiefkühltorte	TIEFKUEHL
tiefkühlbrötchen	TIEFKUEHL
tiefkühlbaguette	TIEFKUEHL
tiefkühlfisch	TIEFKUEHL
pizzabaguette	TIEFKUEHL
wedges	TIEFKUEHL
kartoffelwedges	TIEFKUEHL
gemüsepfanne	TIEFKUEHL
bratkartoffeln	TIEFKUEHL
maultaschen	TIEFKUEHL
tortellini	TIEFKUEHL
ravioli	TIEFKUEHL
eisdessert	TIEFKUEHL
eistorte	TIEFKUEHL
fruchteis	TIEFKUEHL
vanilleeis	TIEFKUEHL
schokoeis	TIEFKUEHL
erdbeereis	TIEFKUEHL
stracciatellaeis	TIEFKUEHL
eisstiel	TIEFKUEHL
tkbaguette	TIEFKUEHL
ofengemüse	TIEFKUEHL
kaiserschmarren	TIEFKUEHL
tiefkühlkuchen	TIEFKUEHL

# ---------------------------------------------------------------------------
# 6. VORRAT — Nudeln, Reis & Konserven (general dry-goods pantry)
# ---------------------------------------------------------------------------
nudeln	VORRAT
spaghetti	VORRAT
penne	VORRAT
fusilli	VORRAT
tagliatelle	VORRAT
makkaroni	VORRAT
lasagneplatten	VORRAT
cannelloni	VORRAT
spätzle	VORRAT
vollkornnudeln	VORRAT
reis	VORRAT
basmatireis	VORRAT
jasminreis	VORRAT
risottoreis	VORRAT
couscous	VORRAT
bulgur	VORRAT
quinoa	VORRAT
griess	VORRAT
polenta	VORRAT
linsen	VORRAT
kichererbsen	VORRAT
kidneybohnen	VORRAT
gemüsebrühe	VORRAT
hühnerbrühe	VORRAT
rinderbrühe	VORRAT
brühwürfel	VORRAT
brühpulver	VORRAT
bouillon	VORRAT
fond	VORRAT
tomatenmark	VORRAT
kokosmilch	VORRAT
kokosraspeln	VORRAT
mandeln	VORRAT
walnüsse	VORRAT
haselnüsse	VORRAT
cashewkerne	VORRAT
pistazien	VORRAT
erdnüsse	VORRAT
nüsse	VORRAT
zucker	VORRAT
puderzucker	VORRAT
vanillezucker	VORRAT
mehl	VORRAT
weizenmehl	VORRAT
dinkelmehl	VORRAT
vollkornmehl	VORRAT
backpulver	VORRAT
natron	VORRAT
speisestärke	VORRAT
hefe	VORRAT
trockenhefe	VORRAT
frischhefe	VORRAT
gelatine	VORRAT
trockenobst	VORRAT
rosinen	VORRAT
sultaninen	VORRAT
dörraprikosen	VORRAT
dörrpflaumen	VORRAT
leinsamen	VORRAT
chiasamen	VORRAT
sonnenblumenkerne	VORRAT
kürbiskerne	VORRAT
langkornreis	VORRAT
rundkornreis	VORRAT
wildreis	VORRAT
parboiledreis	VORRAT
hirse	VORRAT
amaranth	VORRAT
instantnudeln	VORRAT
eiernudeln	VORRAT
vollkornreis	VORRAT
glasnudeln	VORRAT
reisnudeln	VORRAT
maisstärke	VORRAT
kartoffelstärke	VORRAT
dörrtomaten	VORRAT
kapern	VORRAT
essiggurken	VORRAT
salzgurken	VORRAT

# ---------------------------------------------------------------------------
# 7. GEWUERZE_SOSSEN — Gewürze, Öle & Soßen
# ---------------------------------------------------------------------------
salz	GEWUERZE_SOSSEN
meersalz	GEWUERZE_SOSSEN
pfeffer	GEWUERZE_SOSSEN
paprikapulver	GEWUERZE_SOSSEN
currypulver	GEWUERZE_SOSSEN
kreuzkümmel	GEWUERZE_SOSSEN
kurkuma	GEWUERZE_SOSSEN
zimt	GEWUERZE_SOSSEN
zimtstange	GEWUERZE_SOSSEN
sternanis	GEWUERZE_SOSSEN
nelken	GEWUERZE_SOSSEN
kardamom	GEWUERZE_SOSSEN
muskat	GEWUERZE_SOSSEN
lorbeer	GEWUERZE_SOSSEN
lorbeerblätter	GEWUERZE_SOSSEN
vanilleschote	GEWUERZE_SOSSEN
vanillearoma	GEWUERZE_SOSSEN
olivenöl	GEWUERZE_SOSSEN
sonnenblumenöl	GEWUERZE_SOSSEN
rapsöl	GEWUERZE_SOSSEN
sesamöl	GEWUERZE_SOSSEN
kokosöl	GEWUERZE_SOSSEN
öl	GEWUERZE_SOSSEN
essig	GEWUERZE_SOSSEN
balsamico	GEWUERZE_SOSSEN
apfelessig	GEWUERZE_SOSSEN
sojasauce	GEWUERZE_SOSSEN
sojasoße	GEWUERZE_SOSSEN
worcestersauce	GEWUERZE_SOSSEN
ketchup	GEWUERZE_SOSSEN
mayonnaise	GEWUERZE_SOSSEN
senf	GEWUERZE_SOSSEN
remoulade	GEWUERZE_SOSSEN
sriracha	GEWUERZE_SOSSEN
chilisauce	GEWUERZE_SOSSEN
tomatensauce	GEWUERZE_SOSSEN
tomatensoße	GEWUERZE_SOSSEN
passata	GEWUERZE_SOSSEN
pesto	GEWUERZE_SOSSEN
barbecuesauce	GEWUERZE_SOSSEN
grillsauce	GEWUERZE_SOSSEN
sauce	GEWUERZE_SOSSEN
soße	GEWUERZE_SOSSEN
bratensoße	GEWUERZE_SOSSEN
bratensauce	GEWUERZE_SOSSEN
salatdressing	GEWUERZE_SOSSEN
dressing	GEWUERZE_SOSSEN
maggi	GEWUERZE_SOSSEN
gewürz	GEWUERZE_SOSSEN
gewürze	GEWUERZE_SOSSEN
gewürzmischung	GEWUERZE_SOSSEN
gewürzsalz	GEWUERZE_SOSSEN
chiliflocken	GEWUERZE_SOSSEN
knoblauchpulver	GEWUERZE_SOSSEN
zwiebelpulver	GEWUERZE_SOSSEN
ingwerpulver	GEWUERZE_SOSSEN
zimtpulver	GEWUERZE_SOSSEN
senfkörner	GEWUERZE_SOSSEN
currypaste	GEWUERZE_SOSSEN
currysauce	GEWUERZE_SOSSEN
garammasala	GEWUERZE_SOSSEN
teriyaki	GEWUERZE_SOSSEN
hoisinsauce	GEWUERZE_SOSSEN
austernsauce	GEWUERZE_SOSSEN
fischsauce	GEWUERZE_SOSSEN
sambal	GEWUERZE_SOSSEN
harissa	GEWUERZE_SOSSEN
tabasco	GEWUERZE_SOSSEN
balsamicocreme	GEWUERZE_SOSSEN
kräuteressig	GEWUERZE_SOSSEN
weinessig	GEWUERZE_SOSSEN
leinöl	GEWUERZE_SOSSEN

# ---------------------------------------------------------------------------
# 8. FRUEHSTUECK — Frühstück & Aufstrich
# ---------------------------------------------------------------------------
marmelade	FRUEHSTUECK
konfitüre	FRUEHSTUECK
gelee	FRUEHSTUECK
nutella	FRUEHSTUECK
nussmus	FRUEHSTUECK
mandelmus	FRUEHSTUECK
erdnussbutter	FRUEHSTUECK
honig	FRUEHSTUECK
ahornsirup	FRUEHSTUECK
agavendicksaft	FRUEHSTUECK
müsli	FRUEHSTUECK
knuspermüsli	FRUEHSTUECK
granola	FRUEHSTUECK
cornflakes	FRUEHSTUECK
haferflocken	FRUEHSTUECK
porridge	FRUEHSTUECK
overnightoats	FRUEHSTUECK
frühstücksflocken	FRUEHSTUECK
nussnougatcreme	FRUEHSTUECK
schokocreme	FRUEHSTUECK
brotaufstrich	FRUEHSTUECK
erdbeermarmelade	FRUEHSTUECK
aprikosenmarmelade	FRUEHSTUECK
kirschmarmelade	FRUEHSTUECK
orangenmarmelade	FRUEHSTUECK
himbeermarmelade	FRUEHSTUECK
quittenmarmelade	FRUEHSTUECK
holundermarmelade	FRUEHSTUECK
brombeermarmelade	FRUEHSTUECK
johannisbeermarmelade	FRUEHSTUECK
preiselbeermarmelade	FRUEHSTUECK
pflaumenmus	FRUEHSTUECK
apfelmus	FRUEHSTUECK
birnendicksaft	FRUEHSTUECK
dattelsirup	FRUEHSTUECK
reissirup	FRUEHSTUECK
sirup	FRUEHSTUECK
honigwaben	FRUEHSTUECK
blütenhonig	FRUEHSTUECK
waldhonig	FRUEHSTUECK
akazienhonig	FRUEHSTUECK
schokomüsli	FRUEHSTUECK
birchermüsli	FRUEHSTUECK
frühstücksbrei	FRUEHSTUECK
haferbrei	FRUEHSTUECK
chiapudding	FRUEHSTUECK
proteinmüsli	FRUEHSTUECK
fitnessmüsli	FRUEHSTUECK
kokosflocken	FRUEHSTUECK
zimtzucker	FRUEHSTUECK
walnussmus	FRUEHSTUECK
cashewmus	FRUEHSTUECK
kokosmus	FRUEHSTUECK
tahin	FRUEHSTUECK
sesammus	FRUEHSTUECK
schokoflakes	FRUEHSTUECK

# ---------------------------------------------------------------------------
# 9. SUESSES_SNACKS — Süßes & Snacks
# ---------------------------------------------------------------------------
schokolade	SUESSES_SNACKS
tafelschokolade	SUESSES_SNACKS
vollmilchschokolade	SUESSES_SNACKS
zartbitterschokolade	SUESSES_SNACKS
weisseschokolade	SUESSES_SNACKS
pralinen	SUESSES_SNACKS
riegel	SUESSES_SNACKS
schokoriegel	SUESSES_SNACKS
müsliriegel	SUESSES_SNACKS
proteinriegel	SUESSES_SNACKS
gummibärchen	SUESSES_SNACKS
weingummi	SUESSES_SNACKS
lakritz	SUESSES_SNACKS
lakritze	SUESSES_SNACKS
bonbon	SUESSES_SNACKS
bonbons	SUESSES_SNACKS
kaugummi	SUESSES_SNACKS
chips	SUESSES_SNACKS
kartoffelchips	SUESSES_SNACKS
tortillachips	SUESSES_SNACKS
nachos	SUESSES_SNACKS
popcorn	SUESSES_SNACKS
salzstangen	SUESSES_SNACKS
salzbrezeln	SUESSES_SNACKS
erdnussflips	SUESSES_SNACKS
studentenfutter	SUESSES_SNACKS
kekse	SUESSES_SNACKS
keks	SUESSES_SNACKS
kex	SUESSES_SNACKS
plätzchen	SUESSES_SNACKS
kräcker	SUESSES_SNACKS
cracker	SUESSES_SNACKS
waffelröllchen	SUESSES_SNACKS
süssigkeiten	SUESSES_SNACKS
süssigkeit	SUESSES_SNACKS
naschzeug	SUESSES_SNACKS
schokoladentafel	SUESSES_SNACKS
dominosteine	SUESSES_SNACKS
spekulatius	SUESSES_SNACKS
lebkuchen	SUESSES_SNACKS
printen	SUESSES_SNACKS
marzipan	SUESSES_SNACKS
marzipankartoffeln	SUESSES_SNACKS
nussecken	SUESSES_SNACKS
baumkuchen	SUESSES_SNACKS
stollen	SUESSES_SNACKS
marshmallows	SUESSES_SNACKS
karamellbonbons	SUESSES_SNACKS
fruchtgummi	SUESSES_SNACKS
schaumzucker	SUESSES_SNACKS
russischbrot	SUESSES_SNACKS
butterkekse	SUESSES_SNACKS
schokokekse	SUESSES_SNACKS
keksstangen	SUESSES_SNACKS
käsestangen	SUESSES_SNACKS

# ---------------------------------------------------------------------------
